Account;OrderId;Sequence;Status;Currency;Value;Value STR;CreationDate;ApprovedDate;IsInStore;IsB2B;IsCallCenter;IsCertifiedMarketplace;IsCertifiedSeller;IsB2C;ExternalMarketplaceName;InternalMarketplaceAccount;MarketplaceOrderId;InternalCertifiedSellerAccount;SellerOrderId;Type
bathbodyco;1102810566408-01;511726;handling;COP;180600;180600;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102331960504-01;511130;handling;COP;307960;307960;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102861496271-01;511812;handling;COP;114020;114020;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102121945763-01;510816;handling;COP;296810;296810;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102110548921-01;510804;handling;COP;200880;200880;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1103000652124-01;511940;handling;COP;74840;74840;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102811741853-01;511734;handling;COP;212800;212800;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102120833717-01;510838;handling;COP;156570;156570;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102810281954-01;511724;handling;COP;198000;198000;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102102044078-01;510770;handling;COP;146160;146160;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102080508460-01;510732;handling;COP;185460;185460;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102823161525-01;511742;handling;COP;73240;73240;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102192114114-01;511014;handling;COP;291500;291500;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102840843312-01;511786;handling;COP;50840;50840;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102321826812-01;511110;handling;COP;236760;236760;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1103033515187-01;511968;handling;COP;173400;173400;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102311631093-01;511108;handling;COP;163440;163440;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1103041505540-01;512002;handling;COP;465440;465440;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1103030171089-01;511972;handling;COP;129050;129050;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102322062776-01;511112;handling;COP;137700;137700;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102322270897-01;511114;handling;COP;108640;108640;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1103043462486-01;511992;handling;COP;198880;198880;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1103040074736-01;511994;handling;COP;173400;173400;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102322739948-01;511116;handling;COP;163440;163440;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1103002500736-01;511936;handling;COP;261820;261820;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102381944977-01;511204;handling;COP;264000;264000;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102882059412-01;511830;handling;COP;49420;49420;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102883369068-01;511844;handling;COP;176880;176880;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102882044935-01;511826;handling;COP;73000;73000;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102882236916-01;511838;handling;COP;59480;59480;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102921387729-01;511904;handling;COP;147100;147100;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102921771704-01;511906;handling;COP;167800;167800;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102901740929-01;511886;handling;COP;64180;64180;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102382501684-01;511216;handling;COP;128050;128050;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102881942673-01;511822;handling;COP;292710;292710;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1103031958896-01;511954;handling;COP;130780;130780;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1103032117152-01;511958;handling;COP;322000;322000;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1103042313796-01;511984;handling;COP;62840;62840;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102121917224-01;510814;handling;COP;109530;109530;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102112657554-01;510794;handling;COP;318800;318800;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102281558474-01;511070;handling;COP;161280;161280;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102160117988-01;510934;handling;COP;122300;122300;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102140778942-01;510890;handling;COP;85220;85220;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102172206273-01;510946;handling;COP;103880;103880;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102161062861-01;510940;handling;COP;114080;114080;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102161307298-01;510942;handling;COP;111960;111960;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102162483160-01;510930;handling;COP;265400;265400;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102132516660-01;510856;handling;COP;179400;179400;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102130736295-01;510872;handling;COP;142680;142680;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102143149062-01;510880;handling;COP;303640;303640;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102291991145-01;511072;handling;COP;268740;268740;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102530517365-01;511374;handling;COP;219900;219900;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102531164416-01;511376;handling;COP;56250;56250;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102510654835-01;511360;handling;COP;137700;137700;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102542129147-01;511380;handling;COP;163440;163440;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102052381872-01;510640;handling;COP;137700;137700;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102382602156-01;511220;handling;COP;88150;88150;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102412960314-01;511280;handling;COP;200780;200780;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102411186042-01;511286;handling;COP;79880;79880;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102410791660-01;511284;handling;COP;157620;157620;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102772771857-01;511662;handling;COP;519940;519940;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102781878625-01;511666;handling;COP;187600;187600;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102261926514-01;511060;handling;COP;33740;33740;2021-01-10;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102550247925-01;511408;handling;COP;159120;159120;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102602129223-01;511492;handling;COP;259380;259380;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102590221420-01;511484;handling;COP;152430;152430;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102581494650-01;511468;handling;COP;161220;161220;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102592299753-01;511474;handling;COP;185700;185700;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102591542135-01;511490;handling;COP;119830;119830;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102662473887-01;511606;handling;COP;93220;93220;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102662391709-01;511604;handling;COP;331020;331020;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102662855244-01;511610;handling;COP;108280;108280;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102652318526-01;511588;handling;COP;111960;111960;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102661989935-01;511602;handling;COP;237800;237800;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102672004182-01;511636;handling;COP;59480;59480;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102781641862-01;511678;handling;COP;198960;198960;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102802181387-01;511692;handling;COP;133950;133950;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102621572790-01;511542;handling;COP;127880;127880;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102630477493-01;511558;handling;COP;135270;135270;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102641308342-01;511580;handling;COP;176700;176700;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102642684308-01;511570;handling;COP;117600;117600;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1102662823015-01;511608;handling;COP;113680;113680;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
