Account;OrderId;Sequence;Status;Currency;Value;Value STR;CreationDate;ApprovedDate;IsInStore;IsB2B;IsCallCenter;IsCertifiedMarketplace;IsCertifiedSeller;IsB2C;ExternalMarketplaceName;InternalMarketplaceAccount;MarketplaceOrderId;InternalCertifiedSellerAccount;SellerOrderId;Type
bathbodype;1101831244141-01;503516;invoiced;PEN;124.4;124,4;2021-01-08;2021-01-08;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101132183686-01;503138;invoiced;PEN;372.6;372,6;2021-01-05;2021-01-05;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101863215677-01;503526;invoiced;PEN;87.2;87,2;2021-01-08;2021-01-08;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101120383638-01;503130;invoiced;PEN;247;247;2021-01-05;2021-01-05;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101853492024-01;503522;invoiced;PEN;127;127;2021-01-08;2021-01-08;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101111635659-01;503126;invoiced;PEN;390.6;390,6;2021-01-05;2021-01-05;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101853213391-01;503520;invoiced;PEN;546.2;546,2;2021-01-08;2021-01-08;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101120526575-01;503132;invoiced;PEN;214.4;214,4;2021-01-05;2021-01-05;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101870081358-01;503536;invoiced;PEN;188.6;188,6;2021-01-08;2021-01-08;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101131999621-01;503136;invoiced;PEN;144.2;144,2;2021-01-05;2021-01-05;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101140040693-01;503150;invoiced;PEN;127.8;127,8;2021-01-05;2021-01-05;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101872817420-01;503534;invoiced;PEN;395.8;395,8;2021-01-08;2021-01-08;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101131065528-01;503146;invoiced;PEN;88.4;88,4;2021-01-05;2021-01-05;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101891820558-01;503564;invoiced;PEN;127;127;2021-01-08;2021-01-08;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100981157769-01;503052;invoiced;PEN;177;177;2021-01-05;2021-01-05;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101883302667-01;503548;invoiced;PEN;180.2;180,2;2021-01-08;2021-01-08;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100952391972-01;503046;invoiced;PEN;154.8;154,8;2021-01-04;2021-01-04;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102182981336-01;503806;invoiced;PEN;139.6;139,6;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102160330840-01;503800;invoiced;PEN;107;107;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101603414486-01;503384;handling;PEN;140.2;140,2;2021-01-07;2021-01-07;False;True;False;False;False;False;;;;;;B2B / Other Channels
bathbodype;1102181658011-01;503814;invoiced;PEN;168.2;168,2;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101952983497-01;503668;invoiced;PEN;124;124;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102192117487-01;503816;invoiced;PEN;146;146;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101950340992-01;503684;invoiced;PEN;105.5;105,5;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102180777055-01;503808;invoiced;PEN;71.8;71,8;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102093140056-01;503728;invoiced;PEN;58;58;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102071281609-01;503712;invoiced;PEN;264.2;264,2;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102193226841-01;503820;invoiced;PEN;606.3;606,3;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101933116865-01;503642;invoiced;PEN;93.4;93,4;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102142299691-01;503780;invoiced;PEN;204.2;204,2;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101950240242-01;503682;invoiced;PEN;155.6;155,6;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102133028597-01;503776;invoiced;PEN;280.6;280,6;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102083533642-01;503716;invoiced;PEN;112;112;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102143338337-01;503784;invoiced;PEN;103.6;103,6;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102072571451-01;503706;invoiced;PEN;311.1;311,1;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102593118918-01;504068;invoiced;PEN;106;106;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102592824986-01;504066;invoiced;PEN;201.2;201,2;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102070794816-01;503710;invoiced;PEN;190;190;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102092260883-01;503724;invoiced;PEN;238.4;238,4;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102872036351-01;504216;invoiced;PEN;95.8;95,8;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102922248425-01;504252;invoiced;PEN;139;139;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102090375010-01;503734;invoiced;PEN;102;102;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102102480074-01;503748;invoiced;PEN;380.6;380,6;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102943080681-01;504256;invoiced;PEN;405;405;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102091101720-01;503738;invoiced;PEN;194.6;194,6;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102922241550-01;504250;invoiced;PEN;236.6;236,6;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102853174140-01;504208;invoiced;PEN;84.4;84,4;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102600742569-01;504076;invoiced;PEN;195.4;195,4;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102603484287-01;504074;invoiced;PEN;202;202;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102841758078-01;504196;invoiced;PEN;151;151;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102910947062-01;504244;invoiced;PEN;178;178;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102600935826-01;504080;invoiced;PEN;124.8;124,8;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101933558983-01;503646;invoiced;PEN;150.8;150,8;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102902265189-01;504240;invoiced;PEN;337;337;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101912928609-01;503598;invoiced;PEN;167.8;167,8;2021-01-08;2021-01-08;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102891131200-01;504238;invoiced;PEN;264.8;264,8;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102880250290-01;504228;invoiced;PEN;173.8;173,8;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101931226312-01;503654;invoiced;PEN;222.6;222,6;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101953134871-01;503670;invoiced;PEN;1341.2;1341,2;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102881142848-01;504230;invoiced;PEN;173.2;173,2;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101950236178-01;503680;invoiced;PEN;111;111;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102951008340-01;504260;invoiced;PEN;246.6;246,6;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101940862032-01;503658;invoiced;PEN;109.6;109,6;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102960902431-01;504264;invoiced;PEN;89.4;89,4;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101920690542-01;503626;invoiced;PEN;113;113;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1103021511403-01;504276;invoiced;PEN;364;364;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodype;1103011364584-01;504272;invoiced;PEN;270.4;270,4;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101910553755-01;503608;invoiced;PEN;153;153;2021-01-08;2021-01-08;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101911795561-01;503614;invoiced;PEN;80.2;80,2;2021-01-08;2021-01-08;False;False;False;False;False;True;;;;;;B2C
bathbodype;1103013424327-01;504268;invoiced;PEN;107.2;107,2;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101930453171-01;503650;invoiced;PEN;100;100;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102991217830-01;504266;invoiced;PEN;155.6;155,6;2021-01-13;2021-01-13;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101941978739-01;503656;invoiced;PEN;373;373;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100421720615-01;502910;invoiced;PEN;339;339;2021-01-02;2021-01-02;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101941125270-01;503660;invoiced;PEN;162.6;162,6;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100031597414-01;502846;invoiced;PEN;455;455;2021-01-01;2021-01-01;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101910356791-01;503606;invoiced;PEN;137.6;137,6;2021-01-08;2021-01-08;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100150749722-01;502850;invoiced;PEN;145;145;2021-01-01;2021-01-01;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100232757761-01;502876;invoiced;PEN;166;166;2021-01-01;2021-01-01;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101952321198-01;503664;invoiced;PEN;293.2;293,2;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102630550578-01;504108;invoiced;PEN;319.6;319,6;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100233266794-01;502878;invoiced;PEN;145;145;2021-01-01;2021-01-01;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102792093159-01;504158;invoiced;PEN;143.8;143,8;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100270692422-01;502884;invoiced;PEN;214;214;2021-01-02;2021-01-02;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102611191470-01;504094;invoiced;PEN;171.2;171,2;2021-01-11;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100393118308-01;502890;invoiced;PEN;160;160;2021-01-02;2021-01-02;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102701310135-01;504150;invoiced;PEN;87.2;87,2;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100410351564-01;502898;invoiced;PEN;231.4;231,4;2021-01-02;2021-01-02;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102703041871-01;504148;invoiced;PEN;918;918;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100202132186-01;502858;invoiced;PEN;232;232;2021-01-01;2021-01-01;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100410841537-01;502902;invoiced;PEN;249;249;2021-01-02;2021-01-02;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102680444588-01;504138;invoiced;PEN;78.4;78,4;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102720422122-01;504152;invoiced;PEN;121;121;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100221336665-01;502874;invoiced;PEN;569;569;2021-01-01;2021-01-01;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101692600665-01;503468;invoiced;PEN;460.5;460,5;2021-01-08;2021-01-08;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100473587613-01;502920;invoiced;PEN;88;88;2021-01-02;2021-01-02;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100510595945-01;502936;invoiced;PEN;88;88;2021-01-03;2021-01-03;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101902517492-01;503588;invoiced;PEN;163.6;163,6;2021-01-08;2021-01-08;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101690200412-01;503476;invoiced;PEN;454.6;454,6;2021-01-08;2021-01-08;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100501458986-01;502934;invoiced;PEN;170;170;2021-01-03;2021-01-03;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101913505429-01;503602;invoiced;PEN;133.8;133,8;2021-01-08;2021-01-08;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100471002722-01;502926;invoiced;PEN;174;174;2021-01-02;2021-01-02;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102612489622-01;504088;invoiced;PEN;230;230;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100731483302-01;503000;invoiced;PEN;149;149;2021-01-04;2021-01-04;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102663078360-01;504128;invoiced;PEN;58;58;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100762670639-01;503022;invoiced;PEN;429;429;2021-01-04;2021-01-04;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100762661997-01;503020;invoiced;PEN;184;184;2021-01-04;2021-01-04;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102672571444-01;504132;invoiced;PEN;151;151;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100761306825-01;503024;invoiced;PEN;98;98;2021-01-04;2021-01-04;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102672450979-01;504130;invoiced;PEN;85.6;85,6;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100432462842-01;502914;invoiced;PEN;158;158;2021-01-02;2021-01-02;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102610177852-01;504092;invoiced;PEN;86.2;86,2;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100712710863-01;502982;invoiced;PEN;204;204;2021-01-03;2021-01-03;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102621895638-01;504096;invoiced;PEN;533.8;533,8;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100701475941-01;502976;invoiced;PEN;180;180;2021-01-03;2021-01-03;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102641850417-01;504116;invoiced;PEN;160;160;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100530467105-01;502938;invoiced;PEN;220;220;2021-01-03;2021-01-03;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102630634493-01;504112;invoiced;PEN;93.2;93,2;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100612736353-01;502946;invoiced;PEN;88;88;2021-01-03;2021-01-03;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102642261064-01;504118;invoiced;PEN;55;55;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100542136688-01;502940;invoiced;PEN;155;155;2021-01-03;2021-01-03;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102110564230-01;503762;invoiced;PEN;190;190;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100543101501-01;502944;invoiced;PEN;171;171;2021-01-03;2021-01-03;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102112984561-01;503758;invoiced;PEN;194.4;194,4;2021-01-09;2021-01-09;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100702044790-01;502974;invoiced;PEN;165;165;2021-01-03;2021-01-03;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102681325533-01;504142;invoiced;PEN;108.2;108,2;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102692671172-01;504146;invoiced;PEN;449.8;449,8;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100693020042-01;502972;invoiced;PEN;174;174;2021-01-03;2021-01-03;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102812717321-01;504182;invoiced;PEN;170.2;170,2;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodype;1100870346565-01;503028;invoiced;PEN;439;439;2021-01-04;2021-01-04;False;False;False;False;False;True;;;;;;B2C
bathbodype;1104573557188-01;505354;invoiced;PEN;138.8;138,8;2021-01-20;2021-01-20;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102813253659-01;504186;invoiced;PEN;285.4;285,4;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodype;1104560377642-01;505344;invoiced;PEN;213.2;213,2;2021-01-20;2021-01-20;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102811123484-01;504188;invoiced;PEN;208;208;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodype;1104572662652-01;505348;invoiced;PEN;419.4;419,4;2021-01-20;2021-01-20;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102802484819-01;504174;invoiced;PEN;530.2;530,2;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102813032567-01;504184;invoiced;PEN;253;253;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbodype;1104563596728-01;505342;invoiced;PEN;199.6;199,6;2021-01-19;2021-01-20;False;False;False;False;False;True;;;;;;B2C
bathbodype;1104543198853-01;505306;invoiced;PEN;110.6;110,6;2021-01-19;2021-01-19;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101641240727-01;503420;invoiced;PEN;167.2;167,2;2021-01-07;2021-01-07;False;False;False;False;False;True;;;;;;B2C
bathbodype;1104543363007-01;505308;invoiced;PEN;236.5;236,5;2021-01-19;2021-01-19;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101892876823-01;503568;invoiced;PEN;80.8;80,8;2021-01-08;2021-01-08;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101892624032-01;503566;invoiced;PEN;253;253;2021-01-08;2021-01-08;False;False;False;False;False;True;;;;;;B2C
bathbodype;1104540907843-01;505310;invoiced;PEN;294;294;2021-01-19;2021-01-19;False;False;False;False;False;True;;;;;;B2C
bathbodype;1104531704048-01;505296;invoiced;PEN;85;85;2021-01-19;2021-01-19;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101891049387-01;503582;invoiced;PEN;134;134;2021-01-08;2021-01-08;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101901866079-01;503586;invoiced;PEN;352.6;352,6;2021-01-08;2021-01-08;False;False;False;False;False;True;;;;;;B2C
bathbodype;1104540931453-01;505312;invoiced;PEN;126.9;126,9;2021-01-19;2021-01-19;False;False;False;False;False;True;;;;;;B2C
bathbodype;1101893411625-01;503574;invoiced;PEN;137;137;2021-01-08;2021-01-08;False;False;False;False;False;True;;;;;;B2C
bathbodype;1104551217482-01;505328;invoiced;PEN;164;164;2021-01-19;2021-01-19;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102412781313-01;503950;invoiced;PEN;90.2;90,2;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1104562322305-01;505336;invoiced;PEN;192.5;192,5;2021-01-19;2021-01-19;False;False;False;False;False;True;;;;;;B2C
bathbodype;1104552424571-01;505320;invoiced;PEN;150;150;2021-01-19;2021-01-19;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102412946734-01;503952;invoiced;PEN;331.9;331,9;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102422996545-01;503968;invoiced;PEN;192.4;192,4;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1104551202915-01;505326;invoiced;PEN;88;88;2021-01-19;2021-01-19;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102431993421-01;503978;invoiced;PEN;563.6;563,6;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1104721316428-01;505446;invoiced;PEN;212;212;2021-01-20;2021-01-20;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102421718848-01;503974;invoiced;PEN;191.6;191,6;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1104721713963-01;505452;invoiced;PEN;168.5;168,5;2021-01-20;2021-01-20;False;False;False;False;False;True;;;;;;B2C
bathbodype;1104590159520-01;505384;invoiced;PEN;188;188;2021-01-20;2021-01-20;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102441451241-01;503998;invoiced;PEN;189;189;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102430727465-01;503982;invoiced;PEN;314.2;314,2;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1104592796862-01;505378;invoiced;PEN;49;49;2021-01-20;2021-01-20;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102520619012-01;504012;invoiced;PEN;150;150;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1104690063345-01;505432;invoiced;PEN;101.5;101,5;2021-01-20;2021-01-20;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102531428428-01;504016;invoiced;PEN;176.4;176,4;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1104601020714-01;505406;invoiced;PEN;48;48;2021-01-20;2021-01-20;False;False;False;False;False;True;;;;;;B2C
bathbodype;1104602972399-01;505402;invoiced;PEN;134.5;134,5;2021-01-20;2021-01-20;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102451075977-01;504002;invoiced;PEN;289.4;289,4;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102391768352-01;503930;invoiced;PEN;281.2;281,2;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodype;1104591612873-01;505396;invoiced;PEN;255.5;255,5;2021-01-20;2021-01-20;False;False;False;False;False;True;;;;;;B2C
bathbodype;1104722005310-01;505440;invoiced;PEN;165.2;165,2;2021-01-20;2021-01-20;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102391756782-01;503928;invoiced;PEN;119.2;119,2;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodype;1103600810608-01;504628;invoiced;PEN;266.6;266,6;2021-01-16;2021-01-16;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102371982524-01;503894;invoiced;PEN;178;178;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodype;1103600111962-01;504626;invoiced;PEN;165;165;2021-01-16;2021-01-16;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102371181238-01;503898;invoiced;PEN;55;55;2021-01-10;2021-01-10;False;False;False;False;False;True;;;;;;B2C
bathbodype;1103610776442-01;504640;invoiced;PEN;127.6;127,6;2021-01-16;2021-01-16;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102570198143-01;504038;invoiced;PEN;222.8;222,8;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1103610534442-01;504638;invoiced;PEN;103.6;103,6;2021-01-16;2021-01-16;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102570161762-01;504036;invoiced;PEN;82;82;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1103611178836-01;504646;invoiced;PEN;183.2;183,2;2021-01-16;2021-01-16;False;False;False;False;False;True;;;;;;B2C
bathbodype;1102573593975-01;504034;invoiced;PEN;150.4;150,4;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbodype;1103610137941-01;504636;invoiced;PEN;152.4;152,4;2021-01-16;2021-01-16;False;False;False;False;False;True;;;;;;B2C
